Channel Code,Value,Date,Time,Status
SU,-3.25,25/12/24,00:00:22:75,Normal
SD,2.57,25/12/24,00:00:22:75,Normal
IU,-75.45,25/12/24,00:00:22:75,Normal
ID,-7.95,25/12/24,00:00:22:75,Normal
Tm,-1.85,25/12/24,00:00:22:75,Normal
SU,-2.76,25/12/24,00:10:25:68,Normal
SD,3.01,25/12/24,00:10:25:68,Normal
IU,-75.61,25/12/24,00:10:25:68,Normal
ID,-8.13,25/12/24,00:10:25:68,Normal
Tm,-1.91,25/12/24,00:10:25:68,Normal
SU,-1.82,25/12/24,00:20:27:86,Normal
SD,3.27,25/12/24,00:20:27:86,Normal
IU,-76.61,25/12/24,00:20:27:86,Normal
ID,-8.72,25/12/24,00:20:27:86,Normal
Tm,-2.03,25/12/24,00:20:27:86,Normal
SU,-2.86,25/12/24,00:30:30:37,Normal
SD,2.1,25/12/24,00:30:30:37,Normal
IU,-76.77,25/12/24,00:30:30:37,Normal
ID,-8.52,25/12/24,00:30:30:37,Normal
Tm,-2.2,25/12/24,00:30:30:37,Normal
SU,-2.77,25/12/24,00:40:32:43,Normal
SD,2.51,25/12/24,00:40:32:43,Normal
IU,-76.08,25/12/24,00:40:32:43,Normal
ID,-8.3,25/12/24,00:40:32:43,Normal
Tm,-2.29,25/12/24,00:40:32:43,Normal
SU,-1.61,25/12/24,00:50:34:68,Normal
SD,3.86,25/12/24,00:50:34:68,Normal
IU,-76.35,25/12/24,00:50:34:68,Normal
ID,-8.62,25/12/24,00:50:34:68,Normal
Tm,-2.22,25/12/24,00:50:34:68,Normal
SU,-3.3,25/12/24,01:00:36:86,Normal
SD,2.32,25/12/24,01:00:36:86,Normal
IU,-77.25,25/12/24,01:00:36:86,Normal
ID,-9.08,25/12/24,01:00:36:86,Normal
Tm,-2.13,25/12/24,01:00:36:86,Normal
SU,-2.81,25/12/24,01:10:39:01,Normal
SD,2.44,25/12/24,01:10:39:01,Normal
IU,-76.4,25/12/24,01:10:39:01,Normal
ID,-8.8,25/12/24,01:10:39:01,Normal
Tm,-2.18,25/12/24,01:10:39:01,Normal
SU,-2.61,25/12/24,01:20:40:75,Normal
SD,2.38,25/12/24,01:20:40:75,Normal
IU,-76.35,25/12/24,01:20:40:75,Normal
ID,-8.86,25/12/24,01:20:40:75,Normal
Tm,-2.21,25/12/24,01:20:40:75,Normal
SU,-2.61,25/12/24,01:30:43:66,Normal
SD,2.82,25/12/24,01:30:43:66,Normal
IU,-75.5,25/12/24,01:30:43:66,Normal
ID,-9.12,25/12/24,01:30:43:66,Normal
Tm,-2.2,25/12/24,01:30:43:66,Normal
SU,-2.7,25/12/24,01:40:45:63,Normal
SD,2.95,25/12/24,01:40:45:63,Normal
IU,-75.5,25/12/24,01:40:45:63,Normal
ID,-9.22,25/12/24,01:40:45:63,Normal
Tm,-2.17,25/12/24,01:40:45:63,Normal
SU,-2.26,25/12/24,01:50:48:08,Normal
SD,2.33,25/12/24,01:50:48:08,Normal
IU,-73.27,25/12/24,01:50:48:08,Normal
ID,-9.04,25/12/24,01:50:48:08,Normal
Tm,-2.37,25/12/24,01:50:48:08,Normal
SU,-1.77,25/12/24,02:00:49:95,Normal
SD,2.16,25/12/24,02:00:49:95,Normal
IU,-72.06,25/12/24,02:00:49:95,Normal
ID,-8.84,25/12/24,02:00:49:95,Normal
Tm,-2.45,25/12/24,02:00:49:95,Normal
SU,-1.27,25/12/24,02:10:52:71,Normal
SD,2.6,25/12/24,02:10:52:71,Normal
IU,-70.52,25/12/24,02:10:52:71,Normal
ID,-8.8,25/12/24,02:10:52:71,Normal
Tm,-2.32,25/12/24,02:10:52:71,Normal
SU,-1.08,25/12/24,02:20:54:74,Normal
SD,2.19,25/12/24,02:20:54:74,Normal
IU,-66.33,25/12/24,02:20:54:74,Normal
ID,-8.29,25/12/24,02:20:54:74,Normal
Tm,-2.28,25/12/24,02:20:54:74,Normal
SU,-1.71,25/12/24,02:30:56:62,Normal
SD,2.42,25/12/24,02:30:56:62,Normal
IU,-63.26,25/12/24,02:30:56:62,Normal
ID,-7.57,25/12/24,02:30:56:62,Normal
Tm,-2.28,25/12/24,02:30:56:62,Normal
SU,-1.5,25/12/24,02:40:58:59,Normal
SD,2.57,25/12/24,02:40:58:59,Normal
IU,-61.35,25/12/24,02:40:58:59,Normal
ID,-7.09,25/12/24,02:40:58:59,Normal
Tm,-2.24,25/12/24,02:40:58:59,Normal
SU,-0.26,25/12/24,02:51:01:11,Normal
SD,2.53,25/12/24,02:51:01:11,Normal
IU,-58.7,25/12/24,02:51:01:11,Normal
ID,-7.67,25/12/24,02:51:01:11,Normal
Tm,-1.86,25/12/24,02:51:01:11,Normal
SU,-0.88,25/12/24,03:01:03:59,Normal
SD,2.59,25/12/24,03:01:03:59,Normal
IU,-55.95,25/12/24,03:01:03:59,Normal
ID,-7.27,25/12/24,03:01:03:59,Normal
Tm,-1.82,25/12/24,03:01:03:59,Normal
SU,-0.94,25/12/24,03:11:05:52,Normal
SD,2.74,25/12/24,03:11:05:52,Normal
IU,-54.04,25/12/24,03:11:05:52,Normal
ID,-6.97,25/12/24,03:11:05:52,Normal
Tm,-1.74,25/12/24,03:11:05:52,Normal
SU,-1.27,25/12/24,03:21:07:47,Normal
SD,2.23,25/12/24,03:21:07:47,Normal
IU,-55.42,25/12/24,03:21:07:47,Normal
ID,-7.21,25/12/24,03:21:07:47,Normal
Tm,-1.77,25/12/24,03:21:07:47,Normal
SU,-1.38,25/12/24,03:31:10:29,Normal
SD,2.66,25/12/24,03:31:10:29,Normal
IU,-55.58,25/12/24,03:31:10:29,Normal
ID,-7.05,25/12/24,03:31:10:29,Normal
Tm,-1.69,25/12/24,03:31:10:29,Normal
SU,-1.52,25/12/24,03:41:12:23,Normal
SD,2.36,25/12/24,03:41:12:23,Normal
IU,-54.41,25/12/24,03:41:12:23,Normal
ID,-7.17,25/12/24,03:41:12:23,Normal
Tm,-1.65,25/12/24,03:41:12:23,Normal
SU,-1.41,25/12/24,03:51:14:18,Normal
SD,2.01,25/12/24,03:51:14:18,Normal
IU,-58.92,25/12/24,03:51:14:18,Normal
ID,-7.79,25/12/24,03:51:14:18,Normal
Tm,-1.66,25/12/24,03:51:14:18,Normal
SU,-1.8,25/12/24,04:01:17:00,Normal
SD,2.03,25/12/24,04:01:17:00,Normal
IU,-62.68,25/12/24,04:01:17:00,Normal
ID,-8.38,25/12/24,04:01:17:00,Normal
Tm,-1.63,25/12/24,04:01:17:00,Normal
SU,-2.05,25/12/24,04:11:33:15,Normal
SD,2.41,25/12/24,04:11:33:15,Normal
IU,-60.24,25/12/24,04:11:33:15,Normal
ID,-7.69,25/12/24,04:11:33:15,Normal
Tm,-1.78,25/12/24,04:11:33:15,Normal
SU,-2.17,25/12/24,04:21:31:01,Normal
SD,2.09,25/12/24,04:21:31:01,Normal
IU,-61.88,25/12/24,04:21:31:01,Normal
ID,-7.91,25/12/24,04:21:31:01,Normal
Tm,-1.95,25/12/24,04:21:31:01,Normal
SU,-1.77,25/12/24,04:31:32:72,Normal
SD,2.01,25/12/24,04:31:32:72,Normal
IU,-63.31,25/12/24,04:31:32:72,Normal
ID,-8.19,25/12/24,04:31:32:72,Normal
Tm,-2.01,25/12/24,04:31:32:72,Normal
SU,-2.45,25/12/24,04:41:35:08,Normal
SD,2.01,25/12/24,04:41:35:08,Normal
IU,-71.21,25/12/24,04:41:35:08,Normal
ID,-9.32,25/12/24,04:41:35:08,Normal
Tm,-2.17,25/12/24,04:41:35:08,Normal
SU,-2.77,25/12/24,04:51:37:23,Normal
SD,2.44,25/12/24,04:51:37:23,Normal
IU,-73.43,25/12/24,04:51:37:23,Normal
ID,-9.93,25/12/24,04:51:37:23,Normal
Tm,-2.35,25/12/24,04:51:37:23,Normal
SU,-1.54,25/12/24,05:01:39:47,Normal
SD,2.13,25/12/24,05:01:39:47,Normal
IU,-72.96,25/12/24,05:01:39:47,Normal
ID,-10.01,25/12/24,05:01:39:47,Normal
Tm,-2.53,25/12/24,05:01:39:47,Normal
SU,-2.21,25/12/24,05:11:41:86,Normal
SD,2.8,25/12/24,05:11:41:86,Normal
IU,-74.07,25/12/24,05:11:41:86,Normal
ID,-9.95,25/12/24,05:11:41:86,Normal
Tm,-2.55,25/12/24,05:11:41:86,Normal
SU,-2.77,25/12/24,05:21:44:42,Normal
SD,2.41,25/12/24,05:21:44:42,Normal
IU,-74.49,25/12/24,05:21:44:42,Normal
ID,-10.23,25/12/24,05:21:44:42,Normal
Tm,-2.54,25/12/24,05:21:44:42,Normal
SU,-1.32,25/12/24,05:31:46:00,Normal
SD,2.53,25/12/24,05:31:46:00,Normal
IU,-74.76,25/12/24,05:31:46:00,Normal
ID,-10.61,25/12/24,05:31:46:00,Normal
Tm,-2.47,25/12/24,05:31:46:00,Normal
SU,-2.3,25/12/24,05:41:48:66,Normal
SD,2.33,25/12/24,05:41:48:66,Normal
IU,-74.07,25/12/24,05:41:48:66,Normal
ID,-10.73,25/12/24,05:41:48:66,Normal
Tm,-2.63,25/12/24,05:41:48:66,Normal
SU,-1.87,25/12/24,05:51:51:18,Normal
SD,2.86,25/12/24,05:51:51:18,Normal
IU,-73.7,25/12/24,05:51:51:18,Normal
ID,-11.27,25/12/24,05:51:51:18,Normal
Tm,-2.62,25/12/24,05:51:51:18,Normal
SU,-2.65,25/12/24,06:01:53:04,Normal
SD,2.09,25/12/24,06:01:53:04,Normal
IU,-73.49,25/12/24,06:01:53:04,Normal
ID,-10.87,25/12/24,06:01:53:04,Normal
Tm,-2.74,25/12/24,06:01:53:04,Normal
SU,-2.51,25/12/24,06:11:55:65,Normal
SD,2.39,25/12/24,06:11:55:65,Normal
IU,-72.59,25/12/24,06:11:55:65,Normal
ID,-10.59,25/12/24,06:11:55:65,Normal
Tm,-2.94,25/12/24,06:11:55:65,Normal
SU,-2.14,25/12/24,06:21:57:93,Normal
SD,2.12,25/12/24,06:21:57:93,Normal
IU,-72,25/12/24,06:21:57:93,Normal
ID,-10.03,25/12/24,06:21:57:93,Normal
Tm,-3.2,25/12/24,06:21:57:93,Normal
SU,-1.48,25/12/24,06:32:00:95,Normal
SD,2.6,25/12/24,06:32:00:95,Normal
IU,-71.79,25/12/24,06:32:00:95,Normal
ID,-9.72,25/12/24,06:32:00:95,Normal
Tm,-3.21,25/12/24,06:32:00:95,Normal
SU,-1.06,25/12/24,06:42:03:35,Normal
SD,3.09,25/12/24,06:42:03:35,Normal
IU,-74.6,25/12/24,06:42:03:35,Normal
ID,-10.69,25/12/24,06:42:03:35,Normal
Tm,-2.6,25/12/24,06:42:03:35,Normal
SU,-1.93,25/12/24,06:52:05:42,Normal
SD,2.57,25/12/24,06:52:05:42,Normal
IU,-76.4,25/12/24,06:52:05:42,Normal
ID,-12.48,25/12/24,06:52:05:42,Normal
Tm,-2.03,25/12/24,06:52:05:42,Normal
SU,-1.68,25/12/24,07:02:07:39,Normal
SD,2.71,25/12/24,07:02:07:39,Normal
IU,-76.24,25/12/24,07:02:07:39,Normal
ID,-12.81,25/12/24,07:02:07:39,Normal
Tm,-1.78,25/12/24,07:02:07:39,Normal
SU,0.34,25/12/24,07:12:10:13,Normal
SD,2.54,25/12/24,07:12:10:13,Normal
IU,-76.61,25/12/24,07:12:10:13,Normal
ID,-13.51,25/12/24,07:12:10:13,Normal
Tm,-1.55,25/12/24,07:12:10:13,Normal
SU,5.49,25/12/24,07:22:12:35,Normal
SD,3.86,25/12/24,07:22:12:35,Normal
IU,-79.63,25/12/24,07:22:12:35,Normal
ID,-14.07,25/12/24,07:22:12:35,Normal
Tm,-1.09,25/12/24,07:22:12:35,Normal
SU,11.55,25/12/24,07:27:18:67,Normal
SD,4.63,25/12/24,07:27:18:67,Normal
IU,-80.43,25/12/24,07:27:18:67,Normal
ID,-14.64,25/12/24,07:27:18:67,Normal
Tm,-0.65,25/12/24,07:27:18:67,Normal
SU,33.41,25/12/24,07:37:20:54,Normal
SD,8.42,25/12/24,07:37:20:54,Normal
IU,-79.84,25/12/24,07:37:20:54,Normal
ID,-13.47,25/12/24,07:37:20:54,Normal
Tm,-0.72,25/12/24,07:37:20:54,Normal
SU,54.68,25/12/24,07:47:22:87,Normal
SD,13.17,25/12/24,07:47:22:87,Normal
IU,-79.31,25/12/24,07:47:22:87,Normal
ID,-11.92,25/12/24,07:47:22:87,Normal
Tm,-0.47,25/12/24,07:47:22:87,Normal
SU,74.35,25/12/24,07:57:24:55,Normal
SD,18.2,25/12/24,07:57:24:55,Normal
IU,-81.91,25/12/24,07:57:24:55,Normal
ID,-11.6,25/12/24,07:57:24:55,Normal
Tm,0.12,25/12/24,07:57:24:55,Normal
SU,94.5,25/12/24,08:07:26:92,Normal
SD,22.81,25/12/24,08:07:26:92,Normal
IU,-84.45,25/12/24,08:07:26:92,Normal
ID,-11.78,25/12/24,08:07:26:92,Normal
Tm,0.67,25/12/24,08:07:26:92,Normal
SU,122.51,25/12/24,08:17:28:86,Normal
SD,28.93,25/12/24,08:17:28:86,Normal
IU,-85.94,25/12/24,08:17:28:86,Normal
ID,-11.68,25/12/24,08:17:28:86,Normal
Tm,1.3,25/12/24,08:17:28:86,Normal
SU,165.57,25/12/24,08:27:31:61,Normal
SD,38.48,25/12/24,08:27:31:61,Normal
IU,-81.96,25/12/24,08:27:31:61,Normal
ID,-9.1,25/12/24,08:27:31:61,Normal
Tm,1.97,25/12/24,08:27:31:61,Normal
SU,123.52,25/12/24,08:37:33:43,Normal
SD,27.73,25/12/24,08:37:33:43,Normal
IU,-80.11,25/12/24,08:37:33:43,Normal
ID,-6.95,25/12/24,08:37:33:43,Normal
