Channel Code,Value,Date,Time,Status
SU,-3.87,25/05/25,00:05:37:00,Normal
SD,1.71,25/05/25,00:05:37:00,Normal
IU,-47.05,25/05/25,00:05:37:00,Normal
ID,3.34,25/05/25,00:05:37:00,Normal
Tm,22.95,25/05/25,00:05:37:00,Normal
SU,-2.9,25/05/25,00:15:36:72,Normal
SD,1.89,25/05/25,00:15:36:72,Normal
IU,-37.67,25/05/25,00:15:36:72,Normal
ID,5.64,25/05/25,00:15:36:72,Normal
Tm,22.83,25/05/25,00:15:36:72,Normal
SU,-4.31,25/05/25,00:25:37:25,Normal
SD,1.15,25/05/25,00:25:37:25,Normal
IU,-47.79,25/05/25,00:25:37:25,Normal
ID,3.3,25/05/25,00:25:37:25,Normal
Tm,22.87,25/05/25,00:25:37:25,Normal
SU,-3.13,25/05/25,00:35:36:88,Normal
SD,2.15,25/05/25,00:35:36:88,Normal
IU,-43.87,25/05/25,00:35:36:88,Normal
ID,4.65,25/05/25,00:35:36:88,Normal
Tm,22.83,25/05/25,00:35:36:88,Normal
SU,-3.25,25/05/25,00:45:36:55,Normal
SD,2.53,25/05/25,00:45:36:55,Normal
IU,-57.11,25/05/25,00:45:36:55,Normal
ID,1.79,25/05/25,00:45:36:55,Normal
Tm,22.95,25/05/25,00:45:36:55,Normal
SU,-3.81,25/05/25,00:55:37:08,Normal
SD,1.92,25/05/25,00:55:37:08,Normal
IU,-50.65,25/05/25,00:55:37:08,Normal
ID,1.59,25/05/25,00:55:37:08,Normal
Tm,23.05,25/05/25,00:55:37:08,Normal
SU,-4.34,25/05/25,01:05:36:75,Normal
SD,0.45,25/05/25,01:05:36:75,Normal
IU,-44.29,25/05/25,01:05:36:75,Normal
ID,2.15,25/05/25,01:05:36:75,Normal
Tm,22.81,25/05/25,01:05:36:75,Normal
SU,-4.79,25/05/25,01:15:37:28,Normal
SD,0.92,25/05/25,01:15:37:28,Normal
IU,-45.99,25/05/25,01:15:37:28,Normal
ID,3.32,25/05/25,01:15:37:28,Normal
Tm,22.51,25/05/25,01:15:37:28,Normal
SU,-4.01,25/05/25,01:25:36:91,Normal
SD,1.18,25/05/25,01:25:36:91,Normal
IU,-41.54,25/05/25,01:25:36:91,Normal
ID,4.47,25/05/25,01:25:36:91,Normal
Tm,22.31,25/05/25,01:25:36:91,Normal
SU,-2.9,25/05/25,01:35:36:58,Normal
SD,2.12,25/05/25,01:35:36:58,Normal
IU,-37.35,25/05/25,01:35:36:58,Normal
ID,6.16,25/05/25,01:35:36:58,Normal
Tm,22.05,25/05/25,01:35:36:58,Normal
SU,-5.81,25/05/25,01:45:37:11,Normal
SD,1.56,25/05/25,01:45:37:11,Normal
IU,-52.24,25/05/25,01:45:37:11,Normal
ID,0.44,25/05/25,01:45:37:11,Normal
Tm,22.05,25/05/25,01:45:37:11,Normal
SU,-6.75,25/05/25,01:55:36:79,Normal
SD,0.54,25/05/25,01:55:36:79,Normal
IU,-67.29,25/05/25,01:55:36:79,Normal
ID,-0.1,25/05/25,01:55:36:79,Normal
Tm,21.51,25/05/25,01:55:36:79,Normal
SU,-2.83,25/05/25,02:05:36:43,Normal
SD,2.26,25/05/25,02:05:36:43,Normal
IU,-42.76,25/05/25,02:05:36:43,Normal
ID,4.99,25/05/25,02:05:36:43,Normal
Tm,21.33,25/05/25,02:05:36:43,Normal
SU,-4.11,25/05/25,02:15:36:95,Normal
SD,2.33,25/05/25,02:15:36:95,Normal
IU,-65.17,25/05/25,02:15:36:95,Normal
ID,1.41,25/05/25,02:15:36:95,Normal
Tm,21.26,25/05/25,02:15:36:95,Normal
SU,-3.83,25/05/25,02:25:36:63,Normal
SD,2.5,25/05/25,02:25:36:63,Normal
IU,-49.86,25/05/25,02:25:36:63,Normal
ID,3.3,25/05/25,02:25:36:63,Normal
Tm,21.12,25/05/25,02:25:36:63,Normal
SU,-4.8,25/05/25,02:35:36:30,Normal
SD,1.82,25/05/25,02:35:36:30,Normal
IU,-59.34,25/05/25,02:35:36:30,Normal
ID,2.6,25/05/25,02:35:36:30,Normal
Tm,20.91,25/05/25,02:35:36:30,Normal
SU,-3.76,25/05/25,02:45:36:83,Normal
SD,2.16,25/05/25,02:45:36:83,Normal
IU,-39.74,25/05/25,02:45:36:83,Normal
ID,5.8,25/05/25,02:45:36:83,Normal
Tm,20.61,25/05/25,02:45:36:83,Normal
SU,-3.07,25/05/25,02:55:36:47,Normal
SD,2.88,25/05/25,02:55:36:47,Normal
IU,-49.91,25/05/25,02:55:36:47,Normal
ID,4.99,25/05/25,02:55:36:47,Normal
Tm,20.71,25/05/25,02:55:36:47,Normal
SU,-2.58,25/05/25,03:05:36:15,Normal
SD,3.44,25/05/25,03:05:36:15,Normal
IU,-51.76,25/05/25,03:05:36:15,Normal
ID,4.27,25/05/25,03:05:36:15,Normal
Tm,20.76,25/05/25,03:05:36:15,Normal
SU,-2.68,25/05/25,03:15:36:68,Normal
SD,2.69,25/05/25,03:15:36:68,Normal
IU,-45.99,25/05/25,03:15:36:68,Normal
ID,3.18,25/05/25,03:15:36:68,Normal
Tm,21.21,25/05/25,03:15:36:68,Normal
SU,-4.31,25/05/25,03:25:36:36,Normal
SD,1.35,25/05/25,03:25:36:36,Normal
IU,-47.95,25/05/25,03:25:36:36,Normal
ID,1.99,25/05/25,03:25:36:36,Normal
Tm,21.16,25/05/25,03:25:36:36,Normal
SU,-4.59,25/05/25,03:35:36:89,Normal
SD,1.98,25/05/25,03:35:36:89,Normal
IU,-61.04,25/05/25,03:35:36:89,Normal
ID,0.6,25/05/25,03:35:36:89,Normal
Tm,20.94,25/05/25,03:35:36:89,Normal
SU,-4.26,25/05/25,03:45:36:52,Normal
SD,2.45,25/05/25,03:45:36:52,Normal
IU,-58.97,25/05/25,03:45:36:52,Normal
ID,0.54,25/05/25,03:45:36:52,Normal
Tm,20.72,25/05/25,03:45:36:52,Normal
SU,-4.72,25/05/25,03:55:36:20,Normal
SD,1.73,25/05/25,03:55:36:20,Normal
IU,-61.83,25/05/25,03:55:36:20,Normal
ID,0.18,25/05/25,03:55:36:20,Normal
